video,label,id,t_start,t_end,frames
1CV12_1_R_#65,B0B,3,3565,3796,232
1CV12_1_R_#65,G01,4,3797,3882,86
1CV12_1_R_#65,B0A,2,3883,4096,214
1CV12_1_R_#65,G06,9,4097,4158,62
1CV12_1_R_#65,D0X,1,4159,4206,48
1CV12_1_R_#66,D0X,1,1,24,24
1CV12_1_R_#66,G05,8,25,143,119
1CV12_1_R_#66,B0A,2,144,351,208
1CV12_1_R_#66,G02,5,352,438,87
1CV12_1_R_#66,B0B,3,439,643,205
1CV12_1_R_#66,G01,4,644,718,75
1CV12_1_R_#66,B0A,2,719,901,183
1CV12_1_R_#66,D0X,1,902,1272,371
1CV12_1_R_#66,G09,12,1273,1347,75
1CV12_1_R_#66,B0B,3,1348,1576,229
1CV12_1_R_#66,D0X,1,1577,1896,320
1CV12_1_R_#66,G03,6,1897,1998,102
1CV12_1_R_#66,B0B,3,1999,2166,168
1CV12_1_R_#66,G04,7,2167,2236,70
1CV12_1_R_#66,B0B,3,2237,2416,180
1CV12_1_R_#66,D0X,1,2417,2814,398
1CV12_1_R_#66,G11,14,2815,2893,79
1CV12_1_R_#66,B0A,2,2894,3090,197
1CV12_1_R_#66,G10,13,3091,3178,88
1CV12_1_R_#66,B0B,3,3179,3420,242
1CV12_1_R_#66,G08,11,3421,3463,43
1CV12_1_R_#66,B0A,2,3464,3722,259
1CV12_1_R_#66,G06,9,3723,3819,97
1CV12_1_R_#66,B0A,2,3820,4014,195
1CV12_1_R_#66,G07,10,4015,4096,82
1CV12_1_R_#66,D0X,1,4097,4150,54
1CV12_1_R_#67,D0X,1,1,35,35
1CV12_1_R_#67,G07,10,36,142,107
1CV12_1_R_#67,B0B,3,143,320,178
1CV12_1_R_#67,G02,5,321,396,76
1CV12_1_R_#67,B0A,2,397,619,223
1CV12_1_R_#67,G10,13,620,709,90
1CV12_1_R_#67,B0B,3,710,925,216
1CV12_1_R_#67,G09,12,926,1017,92
1CV12_1_R_#67,B0A,2,1018,1253,236
1CV12_1_R_#67,D0X,1,1254,1593,340
1CV12_1_R_#67,G06,9,1594,1686,93
1CV12_1_R_#67,B0A,2,1687,1896,210
1CV12_1_R_#67,D0X,1,1897,2170,274
1CV12_1_R_#67,G11,14,2171,2265,95
1CV12_1_R_#67,B0B,3,2266,2457,192
1CV12_1_R_#67,G04,7,2458,2532,75
1CV12_1_R_#67,B0A,2,2533,2745,213
1CV12_1_R_#67,D0X,1,2746,3010,265
1CV12_1_R_#67,G08,11,3011,3093,83
1CV12_1_R_#67,B0B,3,3094,3301,208
1CV12_1_R_#67,G01,4,3302,3380,79
1CV12_1_R_#67,B0B,3,3381,3599,219
1CV12_1_R_#67,G05,8,3600,3687,88
1CV12_1_R_#67,B0A,2,3688,3905,218
1CV12_1_R_#67,G03,6,3906,4010,105
1CV12_1_R_#67,D0X,1,4011,4121,111
1CV12_1_R_#68,D0X,1,1,24,24
1CV12_1_R_#68,G10,13,25,155,131
1CV12_1_R_#68,B0B,3,156,420,265
1CV12_1_R_#68,G08,11,421,492,72
1CV12_1_R_#68,B0A,2,493,719,227
1CV12_1_R_#68,G04,7,720,809,90
1CV12_1_R_#68,B0A,2,810,1010,201
1CV12_1_R_#68,D0X,1,1011,1435,425
1CV12_1_R_#68,G01,4,1436,1512,77
1CV12_1_R_#68,B0B,3,1513,1731,219
1CV12_1_R_#68,G06,9,1732,1832,101
1CV12_1_R_#68,B0B,3,1833,2045,213
1CV12_1_R_#68,D0X,1,2046,2471,426
1CV12_1_R_#68,G05,8,2472,2547,76
1CV12_1_R_#68,B0A,2,2548,2750,203
1CV12_1_R_#68,D0X,1,2751,3090,340
1CV12_1_R_#68,G02,5,3091,3134,44
1CV12_1_R_#68,B0B,3,3135,3358,224
1CV12_1_R_#68,G09,12,3359,3440,82
1CV12_1_R_#68,B0A,2,3441,3668,228
1CV12_1_R_#68,G11,14,3669,3742,74
1CV12_1_R_#68,B0B,3,3743,3921,179
1CV12_1_R_#68,G03,6,3922,3972,51
1CV12_1_R_#68,B0A,2,3973,4158,186
1CV12_1_R_#68,G07,10,4159,4220,62
1CV12_1_R_#68,D0X,1,4221,4242,22
1CV12_22_R_#113,D0X,1,1,31,31
1CV12_22_R_#113,G07,10,32,90,59
1CV12_22_R_#113,B0B,3,91,265,175
1CV12_22_R_#113,G11,14,266,308,43
1CV12_22_R_#113,B0B,3,309,520,212
1CV12_22_R_#113,G04,7,521,558,38
1CV12_22_R_#113,B0A,2,559,821,263
1CV12_22_R_#113,G10,13,822,857,36
1CV12_22_R_#113,B0A,2,858,1033,176
1CV12_22_R_#113,D0X,1,1034,1277,244
1CV12_22_R_#113,G02,5,1278,1304,27
1CV12_22_R_#113,B0A,2,1305,1525,221
1CV12_22_R_#113,G03,6,1526,1558,33
1CV12_22_R_#113,B0B,3,1559,1769,211
1CV12_22_R_#113,D0X,1,1770,1958,189
1CV12_22_R_#113,G08,11,1959,2002,44
1CV12_22_R_#113,B0B,3,2003,2231,229
1CV12_22_R_#113,G06,9,2232,2266,35
1CV12_22_R_#113,B0B,3,2267,2487,221
1CV12_22_R_#113,G05,8,2488,2531,44
1CV12_22_R_#113,B0A,2,2532,2671,140
1CV12_22_R_#113,D0X,1,2672,3154,483
1CV12_22_R_#113,G09,12,3155,3236,82
1CV12_22_R_#113,B0A,2,3237,3637,401
1CV12_22_R_#113,G01,4,3638,3697,60
1CV12_22_R_#113,D0X,1,3698,3760,63
1CV12_22_R_#114,D0X,1,1,26,26
1CV12_22_R_#114,G10,13,27,60,34
1CV12_22_R_#114,B0B,3,61,290,230
1CV12_22_R_#114,G08,11,291,337,47
1CV12_22_R_#114,B0A,2,338,645,308
1CV12_22_R_#114,G07,10,646,728,83
1CV12_22_R_#114,B0B,3,729,1102,374
1CV12_22_R_#114,D0X,1,1103,1364,262
1CV12_22_R_#114,G06,9,1365,1396,32
1CV12_22_R_#114,B0A,2,1397,1696,300
1CV12_22_R_#114,D0X,1,1697,2084,388
1CV12_22_R_#114,G03,6,2085,2115,31
1CV12_22_R_#114,B0B,3,2116,2427,312
1CV12_22_R_#114,G09,12,2428,2479,52
1CV12_22_R_#114,B0A,2,2480,2750,271
1CV12_22_R_#114,G04,7,2751,2786,36
1CV12_22_R_#114,B0A,2,2787,2978,192
1CV12_22_R_#114,G11,14,2979,3031,53
1CV12_22_R_#114,B0B,3,3032,3261,230
1CV12_22_R_#114,D0X,1,3262,3453,192
1CV12_22_R_#114,G01,4,3454,3478,25
1CV12_22_R_#114,B0B,3,3479,3679,201
1CV12_22_R_#114,G02,5,3680,3721,42
1CV12_22_R_#114,B0A,2,3722,3925,204
1CV12_22_R_#114,G05,8,3926,3968,43
1CV12_22_R_#114,D0X,1,3969,4055,87
1CV12_22_R_#115,D0X,1,1,27,27
1CV12_22_R_#115,G01,4,28,54,27
1CV12_22_R_#115,B0B,3,55,334,280
1CV12_22_R_#115,G03,6,335,365,31
1CV12_22_R_#115,B0B,3,366,670,305
1CV12_22_R_#115,G08,11,671,724,54
1CV12_22_R_#115,B0A,2,725,1044,320
1CV12_22_R_#115,G06,9,1045,1076,32
1CV12_22_R_#115,B0B,3,1077,1431,355
1CV12_22_R_#115,D0X,1,1432,1812,381
1CV12_22_R_#115,G11,14,1813,1849,37
1CV12_22_R_#115,B0A,2,1850,2248,399
1CV12_22_R_#115,D0X,1,2249,2496,248
1CV12_22_R_#115,G02,5,2497,2527,31
1CV12_22_R_#115,B0A,2,2528,2867,340
1CV12_22_R_#115,G09,12,2868,2905,38
1CV12_22_R_#115,B0B,3,2906,3280,375
1CV12_22_R_#115,D0X,1,3281,3487,207
1CV12_22_R_#115,G07,10,3488,3545,58
1CV12_22_R_#115,B0A,2,3546,3817,272
1CV12_22_R_#115,G05,8,3818,3849,32
1CV12_22_R_#115,B0A,2,3850,4084,235
1CV12_22_R_#115,G10,13,4085,4149,65
1CV12_22_R_#115,B0B,3,4150,4339,190
1CV12_22_R_#115,G04,7,4340,4381,42
1CV12_22_R_#115,D0X,1,4382,4445,64
1CV12_22_R_#116,D0X,1,1,23,23
1CV12_22_R_#116,G04,7,24,58,35
1CV12_22_R_#116,B0A,2,59,291,233
1CV12_22_R_#116,G05,8,292,326,35
1CV12_22_R_#116,B0B,3,327,720,394
1CV12_22_R_#116,G09,12,721,763,43
1CV12_22_R_#116,B0B,3,764,980,217
1CV12_22_R_#116,D0X,1,981,1271,291
1CV12_22_R_#116,G07,10,1272,1331,60
1CV12_22_R_#116,B0B,3,1332,1731,400
1CV12_22_R_#116,D0X,1,1732,2016,285
1CV12_22_R_#116,G01,4,2017,2041,25
1CV12_22_R_#116,B0A,2,2042,2283,242
1CV12_22_R_#116,G03,6,2284,2317,34
1CV12_22_R_#116,B0A,2,2318,2614,297
1CV12_22_R_#116,G06,9,2615,2643,29
1CV12_22_R_#116,B0B,3,2644,2978,335
1CV12_22_R_#116,G02,5,2979,3008,30
1CV12_22_R_#116,B0A,2,3009,3272,264
1CV12_22_R_#116,D0X,1,3273,3457,185
1CV12_22_R_#116,G11,14,3458,3502,45
1CV12_22_R_#116,B0A,2,3503,3713,211
1CV12_22_R_#116,G10,13,3714,3744,31
1CV12_22_R_#116,B0B,3,3745,3953,209
1CV12_22_R_#116,G08,11,3954,3996,43
1CV12_22_R_#116,D0X,1,3997,4048,52
1CV12_23_R_#117,D0X,1,1,11,11
1CV12_23_R_#117,G04,7,12,44,33
1CV12_23_R_#117,B0A,2,45,365,321
1CV12_23_R_#117,G02,5,366,403,38
1CV12_23_R_#117,B0B,3,404,651,248
1CV12_23_R_#117,G06,9,652,713,62
1CV12_23_R_#117,B0B,3,714,917,204
1CV12_23_R_#117,G09,12,918,998,81
1CV12_23_R_#117,B0A,2,999,1234,236
1CV12_23_R_#117,G07,10,1235,1287,53
1CV12_23_R_#117,B0B,3,1288,1452,165
1CV12_23_R_#117,D0X,1,1453,1846,394
1CV12_23_R_#117,G08,11,1847,1902,56
1CV12_23_R_#117,B0A,2,1903,2148,246
1CV12_23_R_#117,G11,14,2149,2216,68
1CV12_23_R_#117,B0A,2,2217,2456,240
1CV12_23_R_#117,D0X,1,2457,2690,234
1CV12_23_R_#117,G03,6,2691,2757,67
1CV12_23_R_#117,B0B,3,2758,3014,257
1CV12_23_R_#117,G10,13,3015,3068,54
1CV12_23_R_#117,B0B,3,3069,3272,204
1CV12_23_R_#117,D0X,1,3273,3376,104
1CV12_23_R_#117,G05,8,3377,3416,40
1CV12_23_R_#117,B0A,2,3417,3607,191
1CV12_23_R_#117,G01,4,3608,3657,50
1CV12_23_R_#118,D0X,1,1,27,27
1CV12_23_R_#118,G03,6,28,72,45
1CV12_23_R_#118,B0B,3,73,305,233
1CV12_23_R_#118,G10,13,306,381,76
1CV12_23_R_#118,B0A,2,382,630,249
1CV12_23_R_#118,G08,11,631,687,57
1CV12_23_R_#118,B0B,3,688,1082,395
1CV12_23_R_#118,G01,4,1083,1126,44
1CV12_23_R_#118,B0B,3,1127,1423,297
1CV12_23_R_#118,G11,14,1424,1494,71
1CV12_23_R_#118,B0A,2,1495,1873,379
1CV12_23_R_#118,G02,5,1874,1922,49
1CV12_23_R_#118,B0A,2,1923,2112,190
1CV12_23_R_#118,D0X,1,2113,2393,281
1CV12_23_R_#118,G09,12,2394,2444,51
1CV12_23_R_#118,B0B,3,2445,2620,176
1CV12_23_R_#118,D0X,1,2621,2814,194
1CV12_23_R_#118,G05,8,2815,2842,28
1CV12_23_R_#118,B0A,2,2843,3055,213
1CV12_23_R_#118,D0X,1,3056,3269,214
1CV12_23_R_#118,G04,7,3270,3303,34
1CV12_23_R_#118,B0B,3,3304,3456,153
1CV12_23_R_#118,G07,10,3457,3510,54
1CV12_23_R_#118,B0A,2,3511,3666,156
1CV12_23_R_#118,G06,9,3667,3721,55
1CV12_23_R_#119,D0X,1,1,27,27
1CV12_23_R_#119,G03,6,28,80,53
1CV12_23_R_#119,B0A,2,81,397,317
1CV12_23_R_#119,G01,4,398,431,34
1CV12_23_R_#119,B0B,3,432,732,301
1CV12_23_R_#119,G08,11,733,802,70
1CV12_23_R_#119,B0A,2,803,1106,304
1CV12_23_R_#119,G04,7,1107,1175,69
1CV12_23_R_#119,B0B,3,1176,1424,249
1CV12_23_R_#119,D0X,1,1425,1717,293
1CV12_23_R_#119,G05,8,1718,1752,35
1CV12_23_R_#119,B0A,2,1753,1963,211
1CV12_23_R_#119,D0X,1,1964,2148,185
1CV12_23_R_#119,G06,9,2149,2193,45
1CV12_23_R_#119,B0B,3,2194,2391,198
1CV12_23_R_#119,D0X,1,2392,2549,158
1CV12_23_R_#119,G07,10,2550,2606,57
1CV12_23_R_#119,B0B,3,2607,2767,161
1CV12_23_R_#119,G10,13,2768,2833,66
1CV12_23_R_#119,B0A,2,2834,3103,270
1CV12_23_R_#119,G11,14,3104,3192,89
1CV12_23_R_#119,B0B,3,3193,3421,229
1CV12_23_R_#119,G02,5,3422,3459,38
1CV12_23_R_#119,B0A,2,3460,3684,225
1CV12_23_R_#119,G09,12,3685,3748,64
1CV12_23_R_#120,D0X,1,1,33,33
1CV12_23_R_#120,G04,7,34,76,43
1CV12_23_R_#120,B0B,3,77,290,214
1CV12_23_R_#120,G10,13,291,346,56
1CV12_23_R_#120,B0A,2,347,597,251
1CV12_23_R_#120,G03,6,598,650,53
1CV12_23_R_#120,B0A,2,651,856,206
1CV12_23_R_#120,D0X,1,857,1132,276
1CV12_23_R_#120,G06,9,1133,1161,29
1CV12_23_R_#120,B0B,3,1162,1458,297
1CV12_23_R_#120,D0X,1,1459,1693,235
1CV12_23_R_#120,G01,4,1694,1731,38
1CV12_23_R_#120,B0B,3,1732,2009,278
1CV12_23_R_#120,G08,11,2010,2077,68
1CV12_23_R_#120,B0B,3,2078,2312,235
1CV12_23_R_#120,G09,12,2313,2365,53
1CV12_23_R_#120,B0A,2,2366,2611,246
1CV12_23_R_#120,G07,10,2612,2675,64
1CV12_23_R_#120,B0A,2,2676,2876,201
1CV12_23_R_#120,D0X,1,2877,3125,249
1CV12_23_R_#120,G02,5,3126,3165,40
1CV12_23_R_#120,B0A,2,3166,3354,189
1CV12_23_R_#120,G05,8,3355,3411,57
1CV12_23_R_#120,B0B,3,3412,3645,234
1CV12_23_R_#120,G11,14,3646,3748,103
1CV12_2_R_#69,D0X,1,1,50,50
1CV12_2_R_#69,G11,14,51,97,47
1CV12_2_R_#69,B0A,2,98,370,273
1CV12_2_R_#69,G05,8,371,426,56
1CV12_2_R_#69,B0B,3,427,725,299
1CV12_2_R_#69,G02,5,726,772,47
1CV12_2_R_#69,B0B,3,773,1031,259
1CV12_2_R_#69,G09,12,1032,1080,49
1CV12_2_R_#69,B0A,2,1081,1302,222
1CV12_2_R_#69,D0X,1,1303,1566,264
1CV12_2_R_#69,G01,4,1567,1629,63
1CV12_2_R_#69,B0B,3,1630,1834,205
1CV12_2_R_#69,D0X,1,1835,2025,191
1CV12_2_R_#69,G10,13,2026,2107,82
1CV12_2_R_#69,B0B,3,2108,2404,297
1CV12_2_R_#69,D0X,1,2405,2626,222
1CV12_2_R_#69,G04,7,2627,2739,113
1CV12_2_R_#69,B0A,2,2740,3020,281
1CV12_2_R_#69,G06,9,3021,3073,53
1CV12_2_R_#69,B0B,3,3074,3311,238
1CV12_2_R_#69,G08,11,3312,3361,50
1CV12_2_R_#69,B0A,2,3362,3605,244
1CV12_2_R_#69,G03,6,3606,3665,60
1CV12_2_R_#69,B0A,2,3666,3788,123
1CV12_2_R_#69,G07,10,3789,3892,104
1CV12_2_R_#69,D0X,1,3893,3950,58
1CV12_2_R_#70,D0X,1,1,63,63
1CV12_2_R_#70,G07,10,64,120,57
1CV12_2_R_#70,B0A,2,121,427,307
1CV12_2_R_#70,G08,11,428,470,43
1CV12_2_R_#70,B0B,3,471,773,303
1CV12_2_R_#70,G10,13,774,829,56
1CV12_2_R_#70,B0B,3,830,968,139
1CV12_2_R_#70,G04,7,969,1024,56
1CV12_2_R_#70,B0A,2,1025,1229,205
1CV12_2_R_#70,D0X,1,1230,1484,255
1CV12_2_R_#70,G01,4,1485,1544,60
1CV12_2_R_#70,B0B,3,1545,1865,321
1CV12_2_R_#70,G06,9,1866,1920,55
1CV12_2_R_#70,B0A,2,1921,2169,249
1CV12_2_R_#70,G02,5,2170,2215,46
1CV12_2_R_#70,B0A,2,2216,2423,208
1CV12_2_R_#70,D0X,1,2424,2699,276
1CV12_2_R_#70,G05,8,2700,2780,81
1CV12_2_R_#70,B0A,2,2781,2995,215
1CV12_2_R_#70,D0X,1,2996,3261,266
1CV12_2_R_#70,G03,6,3262,3330,69
1CV12_2_R_#70,B0B,3,3331,3493,163
1CV12_2_R_#70,G09,12,3494,3554,61
1CV12_2_R_#70,B0B,3,3555,3754,200
1CV12_2_R_#70,G11,14,3755,3807,53
1CV12_2_R_#70,D0X,1,3808,3856,49
1CV12_2_R_#71,D0X,1,1,82,82
1CV12_2_R_#71,G04,7,83,142,60
1CV12_2_R_#71,B0B,3,143,398,256
1CV12_2_R_#71,G06,9,399,456,58
1CV12_2_R_#71,B0B,3,457,682,226
1CV12_2_R_#71,G07,10,683,736,54
1CV12_2_R_#71,B0A,2,737,1014,278
1CV12_2_R_#71,G08,11,1015,1063,49
1CV12_2_R_#71,B0A,2,1064,1303,240
1CV12_2_R_#71,G10,13,1304,1344,41
1CV12_2_R_#71,B0B,3,1345,1557,213
1CV12_2_R_#71,D0X,1,1558,1904,347
1CV12_2_R_#71,G05,8,1905,1973,69
1CV12_2_R_#71,B0B,3,1974,2257,284
1CV12_2_R_#71,G09,12,2258,2307,50
1CV12_2_R_#71,B0A,2,2308,2542,235
1CV12_2_R_#71,G03,6,2543,2591,49
1CV12_2_R_#71,B0B,3,2592,2803,212
1CV12_2_R_#71,D0X,1,2804,3103,300
1CV12_2_R_#71,G02,5,3104,3148,45
1CV12_2_R_#71,B0A,2,3149,3408,260
1CV12_2_R_#71,D0X,1,3409,3661,253
1CV12_2_R_#71,G11,14,3662,3703,42
1CV12_2_R_#71,B0A,2,3704,3919,216
1CV12_2_R_#71,G01,4,3920,3956,37
1CV12_2_R_#71,D0X,1,3957,4011,55
1CV12_2_R_#72,D0X,1,1,96,96
1CV12_2_R_#72,G08,11,97,139,43
1CV12_2_R_#72,B0A,2,140,394,255
1CV12_2_R_#72,G03,6,395,440,46
1CV12_2_R_#72,B0B,3,441,719,279
1CV12_2_R_#72,G02,5,720,757,38
1CV12_2_R_#72,B0A,2,758,1005,248
1CV12_2_R_#72,G05,8,1006,1059,54
1CV12_2_R_#72,B0B,3,1060,1251,192
1CV12_2_R_#72,D0X,1,1252,1568,317
1CV12_2_R_#72,G06,9,1569,1629,61
1CV12_2_R_#72,B0A,2,1630,1871,242
1CV12_2_R_#72,G07,10,1872,1929,58
1CV12_2_R_#72,B0B,3,1930,2193,264
1CV12_2_R_#72,D0X,1,2194,2466,273
1CV12_2_R_#72,G04,7,2467,2536,70
1CV12_2_R_#72,B0B,3,2537,2829,293
1CV12_2_R_#72,D0X,1,2830,3065,236
1CV12_2_R_#72,G10,13,3066,3112,47
1CV12_2_R_#72,B0B,3,3113,3386,274
1CV12_2_R_#72,G11,14,3387,3422,36
1CV12_2_R_#72,B0A,2,3423,3686,264
1CV12_2_R_#72,G01,4,3687,3762,76
1CV12_2_R_#72,B0A,2,3763,3936,174
1CV12_2_R_#72,G09,12,3937,3995,59
1CV12_2_R_#72,D0X,1,3996,4029,34
1CV12_6_R_#77,D0X,1,1,32,32
1CV12_6_R_#77,G10,13,33,76,44
1CV12_6_R_#77,B0A,2,77,322,246
1CV12_6_R_#77,G08,11,323,378,56
1CV12_6_R_#77,B0A,2,379,458,80
1CV12_6_R_#77,G05,8,459,510,52
1CV12_6_R_#77,B0B,3,511,764,254
1CV12_6_R_#77,G01,4,765,793,29
1CV12_6_R_#77,B0B,3,794,970,177
1CV12_6_R_#77,D0X,1,971,1347,377
1CV12_6_R_#77,G02,5,1348,1377,30
1CV12_6_R_#77,B0A,2,1378,1593,216
1CV12_6_R_#77,G04,7,1594,1634,41
1CV12_6_R_#77,B0A,2,1635,1848,214
1CV12_6_R_#77,D0X,1,1849,2212,364
1CV12_6_R_#77,G03,6,2213,2252,40
1CV12_6_R_#77,B0A,2,2253,2477,225
1CV12_6_R_#77,D0X,1,2478,2825,348
1CV12_6_R_#77,G09,12,2826,2877,52
1CV12_6_R_#77,B0B,3,2878,3022,145
1CV12_6_R_#77,G07,10,3023,3073,51
1CV12_6_R_#77,B0B,3,3074,3282,209
1CV12_6_R_#77,G11,14,3283,3329,47
1CV12_6_R_#77,B0B,3,3330,3547,218
1CV12_6_R_#77,G06,9,3548,3591,44
1CV12_6_R_#77,D0X,1,3592,3641,50
1CV12_6_R_#78,D0X,1,1,26,26
1CV12_6_R_#78,G04,7,27,85,59
1CV12_6_R_#78,B0A,2,86,446,361
1CV12_6_R_#78,G05,8,447,495,49
1CV12_6_R_#78,B0A,2,496,863,368
1CV12_6_R_#78,G03,6,864,918,55
1CV12_6_R_#78,B0B,3,919,1182,264
1CV12_6_R_#78,G11,14,1183,1230,48
1CV12_6_R_#78,B0A,2,1231,1384,154
1CV12_6_R_#78,G07,10,1385,1445,61
1CV12_6_R_#78,B0B,3,1446,1634,189
1CV12_6_R_#78,D0X,1,1635,1991,357
1CV12_6_R_#78,G10,13,1992,2044,53
1CV12_6_R_#78,B0B,3,2045,2435,391
1CV12_6_R_#78,D0X,1,2436,2590,155
1CV12_6_R_#78,G01,4,2591,2617,27
1CV12_6_R_#78,B0A,2,2618,2800,183
1CV12_6_R_#78,G06,9,2801,2840,40
1CV12_6_R_#78,B0B,3,2841,3085,245
1CV12_6_R_#78,D0X,1,3086,3473,388
1CV12_6_R_#78,G08,11,3474,3519,46
1CV12_6_R_#78,B0A,2,3520,3668,149
1CV12_6_R_#78,G02,5,3669,3690,22
1CV12_6_R_#78,B0B,3,3691,3846,156
1CV12_6_R_#78,G09,12,3847,3891,45
1CV12_6_R_#78,D0X,1,3892,3931,40
1CV12_6_R_#79,D0X,1,1,41,41
1CV12_6_R_#79,G02,5,42,73,32
1CV12_6_R_#79,B0B,3,74,510,437
1CV12_6_R_#79,G10,13,511,558,48
1CV12_6_R_#79,B0B,3,559,903,345
1CV12_6_R_#79,G06,9,904,948,45
1CV12_6_R_#79,B0A,2,949,1208,260
1CV12_6_R_#79,G05,8,1209,1266,58
1CV12_6_R_#79,B0B,3,1267,1695,429
1CV12_6_R_#79,G11,14,1696,1741,46
1CV12_6_R_#79,B0A,2,1742,2016,275
1CV12_6_R_#79,G08,11,2017,2052,36
1CV12_6_R_#79,B0A,2,2053,2312,260
1CV12_6_R_#79,D0X,1,2313,2579,267
1CV12_6_R_#79,G09,12,2580,2621,42
1CV12_6_R_#79,B0B,3,2622,2736,115
1CV12_6_R_#79,G03,6,2737,2789,53
1CV12_6_R_#79,B0B,3,2790,2991,202
1CV12_6_R_#79,D0X,1,2992,3245,254
1CV12_6_R_#79,G07,10,3246,3314,69
1CV12_6_R_#79,B0A,2,3315,3434,120
1CV12_6_R_#79,D0X,1,3435,3622,188
1CV12_6_R_#79,G04,7,3623,3666,44
1CV12_6_R_#79,B0A,2,3667,3753,87
1CV12_6_R_#79,G01,4,3754,3790,37
1CV12_6_R_#79,D0X,1,3791,3827,37
1CV12_6_R_#80,D0X,1,1,35,35
1CV12_6_R_#80,G09,12,36,97,62
1CV12_6_R_#80,B0A,2,98,721,624
1CV12_6_R_#80,G06,9,722,763,42
1CV12_6_R_#80,B0B,3,764,979,216
1CV12_6_R_#80,G08,11,980,1029,50
1CV12_6_R_#80,B0B,3,1030,1229,200
1CV12_6_R_#80,D0X,1,1230,1583,354
1CV12_6_R_#80,G03,6,1584,1619,36
1CV12_6_R_#80,B0A,2,1620,1842,223
1CV12_6_R_#80,G01,4,1843,1870,28
1CV12_6_R_#80,B0B,3,1871,2273,403
1CV12_6_R_#80,G02,5,2274,2352,79
1CV12_6_R_#80,B0A,2,2353,2580,228
1CV12_6_R_#80,D0X,1,2581,2683,103
1CV12_6_R_#80,G05,8,2684,2726,43
1CV12_6_R_#80,B0B,3,2727,2953,227
1CV12_6_R_#80,G11,14,2954,3013,60
1CV12_6_R_#80,B0B,3,3014,3161,148
1CV12_6_R_#80,D0X,1,3162,3326,165
1CV12_6_R_#80,G07,10,3327,3386,60
1CV12_6_R_#80,B0A,2,3387,3679,293
1CV12_6_R_#80,G10,13,3680,3716,37
1CV12_6_R_#80,B0A,2,3717,3835,119
1CV12_6_R_#80,G04,7,3836,3873,38
1CV12_6_R_#80,D0X,1,3874,3905,32
1CV12_7_R_#81,D0X,1,1,17,17
1CV12_7_R_#81,G07,10,18,113,96
1CV12_7_R_#81,B0A,2,114,285,172
1CV12_7_R_#81,G08,11,286,394,109
1CV12_7_R_#81,B0A,2,395,584,190
1CV12_7_R_#81,G02,5,585,702,118
1CV12_7_R_#81,B0B,3,703,861,159
1CV12_7_R_#81,G03,6,862,977,116
1CV12_7_R_#81,B0A,2,978,1198,221
1CV12_7_R_#81,G09,12,1199,1285,87
1CV12_7_R_#81,B0B,3,1286,1518,233
1CV12_7_R_#81,D0X,1,1519,1743,225
1CV12_7_R_#81,G01,4,1744,1836,93
1CV12_7_R_#81,B0B,3,1837,2024,188
1CV12_7_R_#81,D0X,1,2025,2312,288
1CV12_7_R_#81,G05,8,2313,2394,82
1CV12_7_R_#81,B0B,3,2395,2578,184
1CV12_7_R_#81,D0X,1,2579,2716,138
1CV12_7_R_#81,G11,14,2717,2780,64
1CV12_7_R_#81,B0A,2,2781,2978,198
1CV12_7_R_#81,G06,9,2979,3068,90
1CV12_7_R_#81,B0B,3,3069,3274,206
1CV12_7_R_#81,G10,13,3275,3392,118
1CV12_7_R_#81,B0A,2,3393,3564,172
1CV12_7_R_#81,G04,7,3565,3641,77
1CV12_7_R_#81,D0X,1,3642,3673,32
1CV12_7_R_#82,D0X,1,1,46,46
1CV12_7_R_#82,G09,12,47,161,115
1CV12_7_R_#82,B0B,3,162,371,210
1CV12_7_R_#82,G06,9,372,490,119
1CV12_7_R_#82,B0A,2,491,684,194
1CV12_7_R_#82,G10,13,685,784,100
1CV12_7_R_#82,B0B,3,785,958,174
1CV12_7_R_#82,D0X,1,959,1160,202
1CV12_7_R_#82,G07,10,1161,1285,125
1CV12_7_R_#82,B0A,2,1286,1476,191
1CV12_7_R_#82,G08,11,1477,1591,115
1CV12_7_R_#82,B0A,2,1592,1746,155
1CV12_7_R_#82,D0X,1,1747,1935,189
1CV12_7_R_#82,G05,8,1936,2045,110
1CV12_7_R_#82,B0B,3,2046,2228,183
1CV12_7_R_#82,G02,5,2229,2330,102
1CV12_7_R_#82,B0B,3,2331,2521,191
1CV12_7_R_#82,G11,14,2522,2610,89
1CV12_7_R_#82,B0A,2,2611,2786,176
1CV12_7_R_#82,D0X,1,2787,2934,148
1CV12_7_R_#82,G01,4,2935,3020,86
1CV12_7_R_#82,B0B,3,3021,3195,175
1CV12_7_R_#82,G03,6,3196,3304,109
1CV12_7_R_#82,B0A,2,3305,3481,177
1CV12_7_R_#82,G04,7,3482,3578,97
1CV12_7_R_#82,D0X,1,3579,3637,59
1CV12_7_R_#83,D0X,1,1,27,27
1CV12_7_R_#83,G07,10,28,152,125
1CV12_7_R_#83,B0B,3,153,329,177
1CV12_7_R_#83,G03,6,330,468,139
1CV12_7_R_#83,B0B,3,469,636,168
1CV12_7_R_#83,G09,12,637,745,109
1CV12_7_R_#83,B0A,2,746,935,190
1CV12_7_R_#83,G08,11,936,1058,123
1CV12_7_R_#83,B0B,3,1059,1217,159
1CV12_7_R_#83,G06,9,1218,1326,109
1CV12_7_R_#83,B0A,2,1327,1505,179
1CV12_7_R_#83,D0X,1,1506,1704,199
