video,label,id,t_start,t_end,frames
1CM1_2_R_#224,G10,13,1340,1389,50
1CM1_2_R_#224,D0X,1,1390,1422,33
1CM1_2_R_#224,B0B,3,1423,1579,157
1CM1_2_R_#224,D0X,1,1580,1786,207
1CM1_2_R_#224,G04,7,1787,1841,55
1CM1_2_R_#224,D0X,1,1842,1896,55
1CM1_2_R_#224,B0B,3,1897,2054,158
1CM1_2_R_#224,D0X,1,2055,2105,51
1CM1_2_R_#224,G07,10,2106,2162,57
1CM1_2_R_#224,D0X,1,2163,2223,61
1CM1_2_R_#224,B0A,2,2224,2368,145
1CM1_2_R_#224,D0X,1,2369,2399,31
1CM1_2_R_#224,G05,8,2400,2446,47
1CM1_2_R_#224,D0X,1,2447,2493,47
1CM1_2_R_#224,B0B,3,2494,2629,136
1CM1_2_R_#224,D0X,1,2630,2916,287
1CM1_2_R_#224,G03,6,2917,2979,63
1CM1_2_R_#224,D0X,1,2980,3020,41
1CM1_2_R_#224,B0B,3,3021,3266,246
1CM1_2_R_#224,D0X,1,3267,3339,73
1CM1_2_R_#224,G02,5,3340,3368,29
1CM1_2_R_#224,D0X,1,3369,3437,69
1CM1_2_R_#224,B0A,2,3438,3612,175
1CM1_2_R_#224,D0X,1,3613,3650,38
1CM1_2_R_#224,G08,11,3651,3693,43
1CM1_2_R_#224,D0X,1,3694,3822,129
1CM1_3_R_#225,D0X,1,1,43,43
1CM1_3_R_#225,G01,4,44,78,35
1CM1_3_R_#225,B0B,3,79,344,266
1CM1_3_R_#225,G05,8,345,395,51
1CM1_3_R_#225,B0A,2,396,660,265
1CM1_3_R_#225,G11,14,661,706,46
1CM1_3_R_#225,B0B,3,707,934,228
1CM1_3_R_#225,G04,7,935,971,37
1CM1_3_R_#225,B0A,2,972,1289,318
1CM1_3_R_#225,G09,12,1290,1338,49
1CM1_3_R_#225,B0B,3,1339,1635,297
1CM1_3_R_#225,D0X,1,1636,1926,291
1CM1_3_R_#225,G08,11,1927,1988,62
1CM1_3_R_#225,B0A,2,1989,2245,257
1CM1_3_R_#225,D0X,1,2246,2470,225
1CM1_3_R_#225,G03,6,2471,2506,36
1CM1_3_R_#225,B0A,2,2507,2520,14
1CM1_3_R_#225,B0B,3,2521,2884,364
1CM1_3_R_#225,G07,10,2885,2954,70
1CM1_3_R_#225,B0A,2,2955,3270,316
1CM1_3_R_#225,G06,9,3271,3313,43
1CM1_3_R_#225,B0B,3,3314,3330,17
1CM1_3_R_#225,B0A,2,3331,3593,263
1CM1_3_R_#225,D0X,1,3594,3857,264
1CM1_3_R_#225,G10,13,3858,3923,66
1CM1_3_R_#225,B0B,3,3924,4136,213
1CM1_3_R_#225,G02,5,4137,4185,49
1CM1_3_R_#225,D0X,1,4186,4260,75
1CM1_3_R_#226,D0X,1,1,56,56
1CM1_3_R_#226,G11,14,57,85,29
1CM1_3_R_#226,B0B,3,86,351,266
1CM1_3_R_#226,G08,11,352,394,43
1CM1_3_R_#226,B0A,2,395,683,289
1CM1_3_R_#226,G02,5,684,720,37
1CM1_3_R_#226,B0A,2,721,1085,365
1CM1_3_R_#226,D0X,1,1086,1493,408
1CM1_3_R_#226,G05,8,1494,1519,26
1CM1_3_R_#226,B0A,2,1520,1991,472
1CM1_3_R_#226,D0X,1,1992,2339,348
1CM1_3_R_#226,G04,7,2340,2376,37
1CM1_3_R_#226,B0B,3,2377,2641,265
1CM1_3_R_#226,G10,13,2642,2676,35
1CM1_3_R_#226,B0A,2,2677,3052,376
1CM1_3_R_#226,D0X,1,3053,3411,359
1CM1_3_R_#226,G06,9,3412,3443,32
1CM1_3_R_#226,B0B,3,3444,3778,335
1CM1_3_R_#226,G03,6,3779,3806,28
1CM1_3_R_#226,B0A,2,3807,4057,251
1CM1_3_R_#226,G07,10,4058,4084,27
1CM1_3_R_#226,B0B,3,4085,4354,270
1CM1_3_R_#226,G09,12,4355,4405,51
1CM1_3_R_#226,B0B,3,4406,4729,324
1CM1_3_R_#226,G01,4,4730,4768,39
1CM1_3_R_#226,D0X,1,4769,4795,27
1CM1_3_R_#227,D0X,1,1,37,37
1CM1_3_R_#227,G07,10,38,61,24
1CM1_3_R_#227,B0B,3,62,366,305
1CM1_3_R_#227,G08,11,367,416,50
1CM1_3_R_#227,B0A,2,417,732,316
1CM1_3_R_#227,G11,14,733,764,32
1CM1_3_R_#227,B0A,2,765,1104,340
1CM1_3_R_#227,G05,8,1105,1153,49
1CM1_3_R_#227,B0B,3,1154,1500,347
1CM1_3_R_#227,D0X,1,1501,1873,373
1CM1_3_R_#227,G10,13,1874,1912,39
1CM1_3_R_#227,B0A,2,1913,2413,501
1CM1_3_R_#227,D0X,1,2414,2652,239
1CM1_3_R_#227,G03,6,2653,2699,47
1CM1_3_R_#227,B0B,3,2700,3010,311
1CM1_3_R_#227,G09,12,3011,3055,45
1CM1_3_R_#227,B0B,3,3056,3351,296
1CM1_3_R_#227,D0X,1,3352,3681,330
1CM1_3_R_#227,G01,4,3682,3712,31
1CM1_3_R_#227,B0B,3,3713,4362,650
1CM1_3_R_#227,G02,5,4363,4400,38
1CM1_3_R_#227,B0A,2,4401,4667,267
1CM1_3_R_#227,G06,9,4668,4698,31
1CM1_3_R_#227,B0A,2,4699,4999,301
1CM1_3_R_#227,G04,7,5000,5038,39
1CM1_3_R_#228,D0X,1,1,53,53
1CM1_3_R_#228,G08,11,54,88,35
1CM1_3_R_#228,B0A,2,89,361,273
1CM1_3_R_#228,G10,13,362,388,27
1CM1_3_R_#228,B0A,2,389,622,234
1CM1_3_R_#228,G07,10,623,647,25
1CM1_3_R_#228,B0B,3,648,922,275
1CM1_3_R_#228,G09,12,923,969,47
1CM1_3_R_#228,B0A,2,970,1314,345
1CM1_3_R_#228,D0X,1,1315,1500,186
1CM1_3_R_#228,G05,8,1501,1543,43
1CM1_3_R_#228,B0A,2,1544,1950,407
1CM1_3_R_#228,D0X,1,1951,2108,158
1CM1_3_R_#228,G06,9,2109,2151,43
1CM1_3_R_#228,B0B,3,2152,2473,322
1CM1_3_R_#228,G02,5,2474,2503,30
1CM1_3_R_#228,B0B,3,2504,2804,301
1CM1_3_R_#228,G11,14,2805,2845,41
1CM1_3_R_#228,B0B,3,2846,3196,351
1CM1_3_R_#228,D0X,1,3197,3443,247
1CM1_3_R_#228,G01,4,3444,3462,19
1CM1_3_R_#228,B0A,2,3463,3771,309
1CM1_3_R_#228,G03,6,3772,3800,29
1CM1_3_R_#228,B0B,3,3801,4112,312
1CM1_3_R_#228,G04,7,4113,4169,57
1CM1_3_R_#228,D0X,1,4170,4176,7
1CM42_15_R_#197,B0A,2,1,14,14
1CM42_15_R_#197,G05,8,15,71,57
1CM42_15_R_#197,B0B,3,72,347,276
1CM42_15_R_#197,G08,11,348,414,67
1CM42_15_R_#197,B0B,3,415,742,328
1CM42_15_R_#197,G03,6,743,792,50
1CM42_15_R_#197,B0B,3,793,1060,268
1CM42_15_R_#197,G11,14,1061,1083,23
1CM42_15_R_#197,B0A,2,1084,1337,254
1CM42_15_R_#197,G07,10,1338,1401,64
1CM42_15_R_#197,B0A,2,1402,1620,219
1CM42_15_R_#197,G06,9,1621,1670,50
1CM42_15_R_#197,B0A,2,1671,1953,283
1CM42_15_R_#197,D0X,1,1954,2250,297
1CM42_15_R_#197,G02,5,2251,2281,31
1CM42_15_R_#197,B0B,3,2282,2662,381
1CM42_15_R_#197,G09,12,2663,2697,35
1CM42_15_R_#197,B0B,3,2698,2959,262
1CM42_15_R_#197,D0X,1,2960,3198,239
1CM42_15_R_#197,G10,13,3199,3259,61
1CM42_15_R_#197,B0A,2,3260,3540,281
1CM42_15_R_#197,D0X,1,3541,3711,171
1CM42_15_R_#197,G01,4,3712,3743,32
1CM42_15_R_#197,B0A,2,3744,4009,266
1CM42_15_R_#197,G04,7,4010,4032,23
1CM42_15_R_#197,D0X,1,4033,4124,92
1CM42_15_R_#198,B0A,2,1,15,15
1CM42_15_R_#198,G06,9,16,62,47
1CM42_15_R_#198,B0B,3,63,360,298
1CM42_15_R_#198,G05,8,361,406,46
1CM42_15_R_#198,B0A,2,407,822,416
1CM42_15_R_#198,G01,4,823,852,30
1CM42_15_R_#198,B0B,3,853,1141,289
1CM42_15_R_#198,G09,12,1142,1181,40
1CM42_15_R_#198,B0A,2,1182,1530,349
1CM42_15_R_#198,D0X,1,1531,1760,230
1CM42_15_R_#198,G08,11,1761,1830,70
1CM42_15_R_#198,B0A,2,1831,2160,330
1CM42_15_R_#198,G03,6,2161,2210,50
1CM42_15_R_#198,B0B,3,2211,2511,301
1CM42_15_R_#198,D0X,1,2512,2764,253
1CM42_15_R_#198,G02,5,2765,2808,44
1CM42_15_R_#198,B0A,2,2809,3165,357
1CM42_15_R_#198,D0X,1,3166,3394,229
1CM42_15_R_#198,G04,7,3395,3448,54
1CM42_15_R_#198,B0B,3,3449,3804,356
1CM42_15_R_#198,G11,14,3805,3858,54
1CM42_15_R_#198,B0A,2,3859,4044,186
1CM42_15_R_#198,G10,13,4045,4081,37
1CM42_15_R_#198,B0B,3,4082,4371,290
1CM42_15_R_#198,G07,10,4372,4425,54
1CM42_15_R_#198,D0X,1,4426,4465,40
1CM42_15_R_#199,B0A,2,1,16,16
1CM42_15_R_#199,G09,12,17,65,49
1CM42_15_R_#199,B0B,3,66,329,264
1CM42_15_R_#199,G08,11,330,387,58
1CM42_15_R_#199,B0A,2,388,660,273
1CM42_15_R_#199,G07,10,661,710,50
1CM42_15_R_#199,B0A,2,711,947,237
1CM42_15_R_#199,G10,13,948,992,45
1CM42_15_R_#199,B0A,2,993,1292,300
1CM42_15_R_#199,D0X,1,1293,1534,242
1CM42_15_R_#199,G05,8,1535,1597,63
1CM42_15_R_#199,B0A,2,1598,1941,344
1CM42_15_R_#199,D0X,1,1942,2239,298
1CM42_15_R_#199,G11,14,2240,2308,69
1CM42_15_R_#199,B0B,3,2309,2602,294
1CM42_15_R_#199,G03,6,2603,2641,39
1CM42_15_R_#199,B0B,3,2642,2887,246
1CM42_15_R_#199,G06,9,2888,2929,42
1CM42_15_R_#199,B0A,2,2930,3162,233
1CM42_15_R_#199,D0X,1,3163,3558,396
1CM42_15_R_#199,G01,4,3559,3597,39
1CM42_15_R_#199,B0B,3,3598,3884,287
1CM42_15_R_#199,G02,5,3885,3910,26
1CM42_15_R_#199,B0B,3,3911,4161,251
1CM42_15_R_#199,G04,7,4162,4219,58
1CM42_15_R_#199,D0X,1,4220,4243,24
1CM42_15_R_#200,B0B,3,1,11,11
1CM42_15_R_#200,G11,14,12,60,49
1CM42_15_R_#200,B0A,2,61,400,340
1CM42_15_R_#200,G09,12,401,451,51
1CM42_15_R_#200,B0B,3,452,780,329
1CM42_15_R_#200,G06,9,781,828,48
1CM42_15_R_#200,B0B,3,829,1173,345
1CM42_15_R_#200,G07,10,1174,1230,57
1CM42_15_R_#200,B0A,2,1231,1500,270
1CM42_15_R_#200,G08,11,1501,1542,42
1CM42_15_R_#200,B0B,3,1543,1796,254
1CM42_15_R_#200,D0X,1,1797,2086,290
1CM42_15_R_#200,G03,6,2087,2136,50
1CM42_15_R_#200,B0B,3,2137,2486,350
1CM42_15_R_#200,G10,13,2487,2536,50
1CM42_15_R_#200,B0A,2,2537,2885,349
1CM42_15_R_#200,D0X,1,2886,3201,316
1CM42_15_R_#200,G01,4,3202,3238,37
1CM42_15_R_#200,B0A,2,3239,3559,321
1CM42_15_R_#200,D0X,1,3560,3699,140
1CM42_15_R_#200,G02,5,3700,3739,40
1CM42_15_R_#200,B0B,3,3740,4152,413
1CM42_15_R_#200,G05,8,4153,4198,46
1CM42_15_R_#200,B0A,2,4199,4483,285
1CM42_15_R_#200,G04,7,4484,4536,53
1CM42_15_R_#200,D0X,1,4537,4583,47
1CM42_30_R_#145,D0X,1,1,63,63
1CM42_30_R_#145,G01,4,64,105,42
1CM42_30_R_#145,B0B,3,106,430,325
1CM42_30_R_#145,G07,10,431,463,33
1CM42_30_R_#145,B0A,2,464,704,241
1CM42_30_R_#145,G05,8,705,735,31
1CM42_30_R_#145,B0A,2,736,945,210
1CM42_30_R_#145,G04,7,946,987,42
1CM42_30_R_#145,B0B,3,988,1248,261
1CM42_30_R_#145,D0X,1,1249,1509,261
1CM42_30_R_#145,G03,6,1510,1534,25
1CM42_30_R_#145,B0B,3,1535,1796,262
1CM42_30_R_#145,D0X,1,1797,2092,296
1CM42_30_R_#145,G02,5,2093,2125,33
1CM42_30_R_#145,B0A,2,2126,2397,272
1CM42_30_R_#145,G09,12,2398,2450,53
1CM42_30_R_#145,B0A,2,2451,2694,244
1CM42_30_R_#145,G06,9,2695,2735,41
1CM42_30_R_#145,B0B,3,2736,3074,339
1CM42_30_R_#145,G08,11,3075,3120,46
1CM42_30_R_#145,B0A,2,3121,3277,157
1CM42_30_R_#145,D0X,1,3278,3511,234
1CM42_30_R_#145,G10,13,3512,3538,27
1CM42_30_R_#145,B0B,3,3539,3677,139
1CM42_30_R_#145,G11,14,3678,3714,37
1CM42_30_R_#145,D0X,1,3715,3760,46
1CM42_30_R_#146,D0X,1,1,37,37
1CM42_30_R_#146,G01,4,38,104,67
1CM42_30_R_#146,B0B,3,105,408,304
1CM42_30_R_#146,G10,13,409,451,43
1CM42_30_R_#146,B0A,2,452,812,361
1CM42_30_R_#146,G05,8,813,870,58
1CM42_30_R_#146,B0B,3,871,1180,310
1CM42_30_R_#146,G04,7,1181,1222,42
1CM42_30_R_#146,B0B,3,1223,1453,231
1CM42_30_R_#146,G11,14,1454,1496,43
1CM42_30_R_#146,B0B,3,1497,1705,209
1CM42_30_R_#146,D0X,1,1706,2032,327
1CM42_30_R_#146,G08,11,2033,2084,52
1CM42_30_R_#146,B0A,2,2085,2308,224
1CM42_30_R_#146,D0X,1,2309,2546,238
1CM42_30_R_#146,G02,5,2547,2588,42
1CM42_30_R_#146,B0A,2,2589,2784,196
1CM42_30_R_#146,D0X,1,2785,3032,248
1CM42_30_R_#146,G09,12,3033,3094,62
1CM42_30_R_#146,B0A,2,3095,3277,183
1CM42_30_R_#146,G07,10,3278,3337,60
1CM42_30_R_#146,B0A,2,3338,3558,221
1CM42_30_R_#146,G03,6,3559,3598,40
1CM42_30_R_#146,B0B,3,3599,3722,124
1CM42_30_R_#146,G06,9,3723,3754,32
1CM42_30_R_#147,D0X,1,1,44,44
1CM42_30_R_#147,G09,12,45,102,58
1CM42_30_R_#147,B0B,3,103,417,315
1CM42_30_R_#147,G06,9,418,454,37
1CM42_30_R_#147,B0A,2,455,735,281
1CM42_30_R_#147,G10,13,736,768,33
1CM42_30_R_#147,B0A,2,769,1045,277
1CM42_30_R_#147,G03,6,1046,1078,33
1CM42_30_R_#147,B0A,2,1079,1258,180
1CM42_30_R_#147,D0X,1,1259,1444,186
1CM42_30_R_#147,G01,4,1445,1503,59
1CM42_30_R_#147,B0A,2,1504,1646,143
1CM42_30_R_#147,D0X,1,1647,1850,204
1CM42_30_R_#147,G08,11,1851,1901,51
1CM42_30_R_#147,B0B,3,1902,2239,338
1CM42_30_R_#147,G05,8,2240,2285,46
1CM42_30_R_#147,B0B,3,2286,2540,255
1CM42_30_R_#147,G11,14,2541,2578,38
1CM42_30_R_#147,B0A,2,2579,2850,272
1CM42_30_R_#147,D0X,1,2851,3053,203
1CM42_30_R_#147,G04,7,3054,3101,48
1CM42_30_R_#147,B0B,3,3102,3334,233
1CM42_30_R_#147,G02,5,3335,3382,48
1CM42_30_R_#147,B0B,3,3383,3636,254
1CM42_30_R_#147,G07,10,3637,3691,55
1CM42_30_R_#148,D0X,1,1,41,41
1CM42_30_R_#148,G01,4,42,96,55
1CM42_30_R_#148,B0B,3,97,351,255
1CM42_30_R_#148,G03,6,352,385,34
1CM42_30_R_#148,B0A,2,386,618,233
1CM42_30_R_#148,G10,13,619,644,26
1CM42_30_R_#148,B0B,3,645,925,281
1CM42_30_R_#148,G11,14,926,965,40
1CM42_30_R_#148,B0B,3,966,1225,260
1CM42_30_R_#148,D0X,1,1226,1489,264
1CM42_30_R_#148,G08,11,1490,1544,55
1CM42_30_R_#148,B0B,3,1545,1716,172
1CM42_30_R_#148,D0X,1,1717,1967,251
1CM42_30_R_#148,G02,5,1968,2011,44
1CM42_30_R_#148,B0A,2,2012,2353,342
1CM42_30_R_#148,G05,8,2354,2396,43
1CM42_30_R_#148,B0A,2,2397,2632,236
1CM42_30_R_#148,G09,12,2633,2686,54
1CM42_30_R_#148,B0A,2,2687,2866,180
1CM42_30_R_#148,D0X,1,2867,3066,200
1CM42_30_R_#148,G06,9,3067,3106,40
1CM42_30_R_#148,B0A,2,3107,3360,254
1CM42_30_R_#148,G07,10,3361,3408,48
1CM42_30_R_#148,B0B,3,3409,3635,227
1CM42_30_R_#148,G04,7,3636,3672,37
1CM42_31_R_#129,D0X,1,1,30,30
1CM42_31_R_#129,G09,12,31,120,90
1CM42_31_R_#129,B0B,3,121,372,252
1CM42_31_R_#129,G06,9,373,438,66
1CM42_31_R_#129,B0A,2,439,742,304
1CM42_31_R_#129,G02,5,743,816,74
1CM42_31_R_#129,B0A,2,817,1056,240
1CM42_31_R_#129,G04,7,1057,1116,60
1CM42_31_R_#129,B0B,3,1117,1384,268
1CM42_31_R_#129,G03,6,1385,1452,68
1CM42_31_R_#129,B0B,3,1453,1748,296
1CM42_31_R_#129,G01,4,1749,1813,65
1CM42_31_R_#129,B0A,2,1814,2044,231
1CM42_31_R_#129,D0X,1,2045,2258,214
1CM42_31_R_#129,G08,11,2259,2367,109
1CM42_31_R_#129,B0B,3,2368,2587,220
1CM42_31_R_#129,D0X,1,2588,2769,182
1CM42_31_R_#129,G05,8,2770,2840,71
1CM42_31_R_#129,B0A,2,2841,3067,227
1CM42_31_R_#129,D0X,1,3068,3270,203
1CM42_31_R_#129,G07,10,3271,3352,82
1CM42_31_R_#129,B0B,3,3353,3659,307
1CM42_31_R_#129,G11,14,3660,3729,70
1CM42_31_R_#129,B0A,2,3730,4001,272
1CM42_31_R_#129,G10,13,4002,4019,18
1CM42_31_R_#129,D0X,1,4020,4043,24
1CM42_31_R_#130,D0X,1,1,58,58
1CM42_31_R_#130,G05,8,59,154,96
1CM42_31_R_#130,B0B,3,155,427,273
1CM42_31_R_#130,G11,14,428,539,112
1CM42_31_R_#130,B0B,3,540,793,254
1CM42_31_R_#130,G09,12,794,842,49
1CM42_31_R_#130,B0B,3,843,1145,303
1CM42_31_R_#130,G06,9,1146,1266,121
1CM42_31_R_#130,B0A,2,1267,1552,286
1CM42_31_R_#130,D0X,1,1553,2004,452
1CM42_31_R_#130,G03,6,2005,2110,106
1CM42_31_R_#130,B0A,2,2111,2428,318
1CM42_31_R_#130,G10,13,2429,2558,130
1CM42_31_R_#130,B0B,3,2559,2773,215
1CM42_31_R_#130,G02,5,2774,2854,81
1CM42_31_R_#130,B0B,3,2855,3140,286
1CM42_31_R_#130,D0X,1,3141,3357,217
1CM42_31_R_#130,G07,10,3358,3483,126
1CM42_31_R_#130,B0A,2,3484,3685,202
1CM42_31_R_#130,D0X,1,3686,3761,76
1CM42_31_R_#130,G01,4,3762,3859,98
1CM42_31_R_#130,B0A,2,3860,4073,214
1CM42_31_R_#130,G04,7,4074,4178,105
1CM42_31_R_#130,B0A,2,4179,4386,208
1CM42_31_R_#130,G08,11,4387,4428,42
1CM42_31_R_#130,D0X,1,4429,4465,37
1CM42_31_R_#131,D0X,1,1,61,61
1CM42_31_R_#131,G06,9,62,159,98
1CM42_31_R_#131,B0B,3,160,361,202
1CM42_31_R_#131,G07,10,362,464,103
1CM42_31_R_#131,B0A,2,465,690,226
1CM42_31_R_#131,G02,5,691,736,46
1CM42_31_R_#131,B0A,2,737,972,236
1CM42_31_R_#131,G05,8,973,1081,109
1CM42_31_R_#131,B0A,2,1082,1342,261
1CM42_31_R_#131,D0X,1,1343,1649,307
1CM42_31_R_#131,G09,12,1650,1715,66
1CM42_31_R_#131,B0B,3,1716,1983,268
1CM42_31_R_#131,G11,14,1984,2091,108
1CM42_31_R_#131,B0A,2,2092,2362,271
1CM42_31_R_#131,D0X,1,2363,2794,432
1CM42_31_R_#131,G04,7,2795,2901,107
1CM42_31_R_#131,B0B,3,2902,3191,290
1CM42_31_R_#131,G10,13,3192,3270,79
1CM42_31_R_#131,B0B,3,3271,3467,197
1CM42_31_R_#131,G08,11,3468,3530,63
1CM42_31_R_#131,B0A,2,3531,3744,214
1CM42_31_R_#131,D0X,1,3745,3840,96
1CM42_31_R_#131,G03,6,3841,3949,109
1CM42_31_R_#131,B0B,3,3950,4155,206
1CM42_31_R_#131,G01,4,4156,4218,63
1CM42_31_R_#131,D0X,1,4219,4226,8
1CM42_31_R_#132,D0X,1,1,81,81
1CM42_31_R_#132,G01,4,82,151,70
1CM42_31_R_#132,B0A,2,152,367,216
1CM42_31_R_#132,G07,10,368,475,108
1CM42_31_R_#132,B0A,2,476,725,250
1CM42_31_R_#132,G04,7,726,837,112
1CM42_31_R_#132,B0B,3,838,1074,237
1CM42_31_R_#132,G05,8,1075,1167,93
1CM42_31_R_#132,B0B,3,1168,1442,275
1CM42_31_R_#132,G08,11,1443,1488,46
1CM42_31_R_#132,B0A,2,1489,1833,345
1CM42_31_R_#132,D0X,1,1834,2500,667
1CM42_31_R_#132,G02,5,2501,2559,59
1CM42_31_R_#132,B0B,3,2560,2839,280
1CM42_31_R_#132,G10,13,2840,2941,102
1CM42_31_R_#132,B0B,3,2942,3157,216
1CM42_31_R_#132,D0X,1,3158,3379,222
1CM42_31_R_#132,G03,6,3380,3471,92
1CM42_31_R_#132,B0B,3,3472,3665,194
1CM42_31_R_#132,D0X,1,3666,3737,72
1CM42_31_R_#132,G06,9,3738,3853,116
1CM42_31_R_#132,B0A,2,3854,4038,185
1CM42_31_R_#132,G11,14,4039,4139,101
1CM42_31_R_#132,B0A,2,4140,4342,203
1CM42_31_R_#132,G09,12,4343,4385,43
1CM42_31_R_#132,B0B,3,4386,4412,27
1CV12_12_R_#89,D0X,1,1,90,90
1CV12_12_R_#89,G04,7,91,182,92
1CV12_12_R_#89,B0B,3,183,419,237
1CV12_12_R_#89,G10,13,420,507,88
1CV12_12_R_#89,B0B,3,508,727,220
1CV12_12_R_#89,G01,4,728,783,56
1CV12_12_R_#89,B0A,2,784,1025,242
1CV12_12_R_#89,G02,5,1026,1120,95
1CV12_12_R_#89,B0A,2,1121,1313,193
1CV12_12_R_#89,G05,8,1314,1402,89
1CV12_12_R_#89,B0B,3,1403,1626,224
1CV12_12_R_#89,D0X,1,1627,2040,414
1CV12_12_R_#89,G09,12,2041,2122,82
1CV12_12_R_#89,B0B,3,2123,2349,227
1CV12_12_R_#89,G08,11,2350,2400,51
1CV12_12_R_#89,B0A,2,2401,2660,260
1CV12_12_R_#89,G03,6,2661,2767,107
1CV12_12_R_#89,B0B,3,2768,3002,235
1CV12_12_R_#89,D0X,1,3003,3372,370
1CV12_12_R_#89,G11,14,3373,3463,91
1CV12_12_R_#89,B0A,2,3464,3682,219
1CV12_12_R_#89,D0X,1,3683,3977,295
1CV12_12_R_#89,G06,9,3978,4065,88
1CV12_12_R_#89,B0A,2,4066,4278,213
1CV12_12_R_#89,G07,10,4279,4369,91
1CV12_12_R_#89,D0X,1,4370,4395,26
1CV12_12_R_#90,D0X,1,1,112,112
1CV12_12_R_#90,G09,12,113,200,88
1CV12_12_R_#90,B0B,3,201,459,259
1CV12_12_R_#90,G05,8,460,554,95
1CV12_12_R_#90,B0A,2,555,828,274
1CV12_12_R_#90,G11,14,829,930,102
1CV12_12_R_#90,B0B,3,931,1152,222
1CV12_12_R_#90,D0X,1,1153,1416,264
1CV12_12_R_#90,G02,5,1417,1531,115
1CV12_12_R_#90,B0A,2,1532,1813,282
1CV12_12_R_#90,G01,4,1814,1920,107
1CV12_12_R_#90,B0B,3,1921,2174,254
1CV12_12_R_#90,G04,7,2175,2279,105
1CV12_12_R_#90,B0B,3,2280,2534,255
1CV12_12_R_#90,G07,10,2535,2682,148
1CV12_12_R_#90,B0A,2,2683,2965,283
1CV12_12_R_#90,D0X,1,2966,3327,362
1CV12_12_R_#90,G03,6,3328,3423,96
1CV12_12_R_#90,B0A,2,3424,3683,260
1CV12_12_R_#90,D0X,1,3684,3948,265
1CV12_12_R_#90,G08,11,3949,4051,103
1CV12_12_R_#90,B0B,3,4052,4289,238
1CV12_12_R_#90,G10,13,4290,4387,98
1CV12_12_R_#90,B0A,2,4388,4628,241
1CV12_12_R_#90,G06,9,4629,4697,69
1CV12_12_R_#90,D0X,1,4698,4723,26
1CV12_12_R_#91,D0X,1,1,72,72
1CV12_12_R_#91,G08,11,73,165,93
1CV12_12_R_#91,B0B,3,166,407,242
1CV12_12_R_#91,G09,12,408,498,91
1CV12_12_R_#91,B0A,2,499,748,250
1CV12_12_R_#91,G10,13,749,844,96
1CV12_12_R_#91,B0B,3,845,1084,240
1CV12_12_R_#91,G05,8,1085,1181,97
1CV12_12_R_#91,B0A,2,1182,1385,204
1CV12_12_R_#91,G04,7,1386,1486,101
1CV12_12_R_#91,B0B,3,1487,1670,184
1CV12_12_R_#91,D0X,1,1671,2196,526
1CV12_12_R_#91,G01,4,2197,2283,87
1CV12_12_R_#91,B0B,3,2284,2493,210
1CV12_12_R_#91,D0X,1,2494,2840,347
1CV12_12_R_#91,G03,6,2841,2934,94
1CV12_12_R_#91,B0A,2,2935,3157,223
1CV12_12_R_#91,G11,14,3158,3237,80
1CV12_12_R_#91,B0A,2,3238,3475,238
1CV12_12_R_#91,G02,5,3476,3546,71
1CV12_12_R_#91,B0B,3,3547,3757,211
1CV12_12_R_#91,D0X,1,3758,4118,361
1CV12_12_R_#91,G07,10,4119,4230,112
1CV12_12_R_#91,B0A,2,4231,4386,156
1CV12_12_R_#91,G06,9,4387,4437,51
1CV12_12_R_#91,D0X,1,4438,4465,28
1CV12_12_R_#92,D0X,1,1,134,134
1CV12_12_R_#92,G02,5,135,248,114
1CV12_12_R_#92,B0A,2,249,477,229
1CV12_12_R_#92,G05,8,478,583,106
1CV12_12_R_#92,B0B,3,584,854,271
1CV12_12_R_#92,G11,14,855,967,113
1CV12_12_R_#92,B0A,2,968,1187,220
1CV12_12_R_#92,D0X,1,1188,1541,354
1CV12_12_R_#92,G04,7,1542,1662,121
1CV12_12_R_#92,B0A,2,1663,1886,224
1CV12_12_R_#92,D0X,1,1887,2314,428
1CV12_12_R_#92,G10,13,2315,2411,97
1CV12_12_R_#92,B0B,3,2412,2637,226
1CV12_12_R_#92,G03,6,2638,2746,109
1CV12_12_R_#92,B0A,2,2747,3013,267
1CV12_12_R_#92,D0X,1,3014,3396,383
1CV12_12_R_#92,G07,10,3397,3539,143
1CV12_12_R_#92,B0B,3,3540,3784,245
1CV12_12_R_#92,G01,4,3785,3897,113
1CV12_12_R_#92,B0B,3,3898,4102,205
1CV12_12_R_#92,G08,11,4103,4206,104
1CV12_12_R_#92,B0B,3,4207,4425,219
1CV12_12_R_#92,G09,12,4426,4518,93
1CV12_12_R_#92,B0A,2,4519,4672,154
1CV12_12_R_#92,G06,9,4673,4719,47
1CV12_12_R_#92,D0X,1,4720,4772,53
1CV12_15_R_#101,D0X,1,1,42,42
1CV12_15_R_#101,G07,10,43,120,78
1CV12_15_R_#101,D0X,1,121,138,18
1CV12_15_R_#101,B0B,3,139,297,159
1CV12_15_R_#101,G03,6,298,372,75
1CV12_15_R_#101,D0X,1,373,401,29
1CV12_15_R_#101,B0B,3,402,573,172
1CV12_15_R_#101,D0X,1,574,622,49
1CV12_15_R_#101,G06,9,623,678,56
1CV12_15_R_#101,D0X,1,679,717,39
1CV12_15_R_#101,B0B,3,718,865,148
1CV12_15_R_#101,D0X,1,866,911,46
1CV12_15_R_#101,G01,4,912,951,40
1CV12_15_R_#101,D0X,1,952,997,46
